Word,Count
rou,1
tines,1
zeros,3
npzeros,10
dtypeint,17
floatingpoint,12
npones,4
npfull,1
ending,1
nparange,29
evenly,3
spaced,5
nplinspace,50
uniformly,3
distributed,5
nprandomrandom,7
normally,6
deviation,12
nprandomnormal,5
interval,3
nprandomrandint,6
matrix,62
npeye,1
uninitialized,1
whatever,3
npempty,2
limitations,3
fortran,4
constructing,9
dtypenpint,1
byte,6
either,14
intc,1
identical,8
intp,1
ssizet,1
uint,4
unsigned,5
halfprecision,1
bits,13
exponent,4
mantissa,3
singleprecision,1
doubleprecision,1
complex,16
represented,17
floats,2
endian,3
supports,17
covered,12
synonymous,1
present,5
reshape,9
dry,8
pedantic,2
comprise,1
building,16
manipulations,2
determining,5
shape,73
consumption,1
individual,20
smaller,9
joining,4
generator,1
seed,3
generated,9
nprandomseed,6
reproducibility,1
ndim,4
dimensions,67
dimension,42
xndim,1
xshape,9
xsize,1
printdtype,2
xdtype,1
itemsize,3
ment,4
nbytes,3
printitemsize,1
xitemsize,1
printnbytes,1
xnbytes,1
equal,16
ith,1
brackets,2
negative,17
indices,75
commaseparated,3
tuple,6
fixed,4
truncated,2
caught,1
unaware,1
slice,22
marked,7
colon,4
xstartstopstep,1
unspecified,1
stopsize,1
subarray,6
potentially,7
confusing,6
swapped,1
reverse,3
reversed,3
slices,10
separated,10
mas,1
columns,78
commonly,7
needed,5
routine,19
row,46
nocopy,4
views,9
importantand,1
usefulthing,1
copies,5
differs,4
extract,24
xsub,2
printxsub,2
original,26
changed,3
underlying,12
buffer,3
nice,17
xsubcopy,2
printxsubcopy,2
touched,1
num,5
bers,1
printgrid,1
initial,7
reshaped,1
view,24
noncontiguous,2
pattern,15
conversion,2
newaxis,3
opera,8
xreshape,2
xnpnewaxis,3
npnewaxis,29
transformation,10
remainder,3
routines,17
worked,3
conversely,1
accomplished,7
npconcatenate,14
npvstack,2
nphstack,2
concatenate,11
z,38
printnpconcatenate,1
axis,74
zeroindexed,1
mixed,2
clearer,5
vertical,5
horizontal,5
vertically,3
npvstackx,3
horizontally,1
nphstackgrid,1
npdstack,1
third,23
opposite,4
npsplit,1
nphsplit,2
npvsplit,2
pass,18
giving,7
npsplitx,1
nparangereshape,4
upper,8
lower,12
npvsplitgrid,1
printupper,1
printlower,1
nphsplitgrid,1
printleft,1
printright,1
npdsplit,1
until,12
nuts,1
bolts,1
dive,17
reasons,8
opti,3
mized,2
pys,1
motivates,1
cient,2
cpython,3
slowly,1
due,14
interpreted,4
cannot,11
recently,3
attempts,7
weakness,2
pypy,1
justintime,1
verts,1
compilable,1
numba,1
converts,2
llvm,1
bytecode,1
strengths,5
safe,1
yet,9
surpassed,1
popularity,1
relative,9
sluggishness,1
manifests,1
situations,12
repeatedfor,1
instance,12
looping,2
oper,2
ate,2
compute,88
reciprocal,2
computereciprocals,3
npemptylenvalues,1
rangelenvalues,1
outputi,1
valuesi,1
feels,3
fairly,11
natural,8
benchmark,1
bigarray,6
million,3
phones,1
speeds,1
measured,8
gigaflops,1
bil,1
lions,1
seems,8
absurdly,1
typechecking,1
dispatches,1
cycle,3
examines,1
lookup,1
correct,11
exe,3
cutes,1
applied,18
push,3
layer,2
underlies,2
leading,3
compare,13
printcomputereciprocals,1
completes,1
orders,1
magnitude,2
purpose,8
flexiblebefore,1
scalar,6
limited,7
arraysthey,1
computations,6
vectorization,3
counterpart,4
expression,16
unary,5
subtraction,5
multiplication,6
floor,2
negation,3
exponentiation,2
modulus,1
strung,1
respected,1
wrappers,3
wrapper,1
npaddx,1
npadd,1
eg,38
npsubtract,1
npnegative,1
npmultiply,5
npdivide,1
npfloordivide,1
nppower,3
npmod,1
modulusremainder,1
booleanbitwise,1
compari,1
absolute,11
understands,3
absx,1
corresponding,10
npabsolute,2
npabs,1
npabsx,2
angles,2
theta,12
nppi,16
printtheta,1
printsintheta,1
npsintheta,6
printcostheta,1
npcostheta,6
printtantheta,1
nptantheta,1
sintheta,1
costheta,1
tantheta,1
precision,9
inverse,6
printarcsinx,1
nparcsinx,1
printarccosx,1
nparccosx,1
printarctanx,1
nparctanx,1
arcsinx,1
arccosx,1
arctanx,1
exponents,1
logarithms,4
exponentials,4
printex,1
npexpx,3
ex,1
nplog,2
logarithm,3
base,4
printlnx,1
nplogx,3
printlogx,2
lnx,1
logx,2
maintaining,4
printexpx,1
npexpmx,1
printlog,1
nplogpx,1
expx,1
precise,2
npexp,2
hyperbolic,1
trig,1
bitwise,6
conversions,1
radians,1
degrees,8
rounding,1
remainders,1
reveals,2
obscure,3
submodule,6
scipyspecial,4
chances,1
too,14
snippet,3
statistics,19
gamma,3
generalized,11
factorials,1
printgammax,1
specialgammax,1
printlngammax,1
specialgammalnx,1
printbetax,1
specialbetax,1
gammax,1
lngammax,1
betax,1
integral,1
complement,1
printerfx,1
specialerfx,1
printerfcx,1
specialerfcx,1
printerfinvx,1
specialerfinvx,1
erfx,1
erfcx,1
erfinvx,1
inf,1
calculation,6
outy,2
printy,6
specified,32
had,9
resulted,1
hold,2
savings,1
careful,3
aggregates,23
reduce,13
repeatedly,4
applies,4
remains,6
npaddreducex,1
product,8
reducex,1
intermediate,6
accumulate,2
npaddaccumulate,1
dedicated,1
npsum,8
npprod,2
npcumsum,1
npcumprod,1
aggre,2
gations,1
outer,7
multiplica,1
outerx,1
ufuncat,2
ufuncreduceat,1
sizes,7
shapes,8
devote,1
websites,1
described,12
faced,1
mary,22
val,7
ues,6
dataset,113
median,16
quantiles,3
simplest,13
npsuml,1
nprandomrand,3
sumbigarray,1
npsumbigarray,1
confusion,24
optional,10
ent,2
meanings,1
aware,8
minbigarray,2
maxbigarray,1
npminbigarray,2
npmaxbigarray,1
shorter,1
printbigarray,1
gates,1
aggregate,23
m,73
printm,1
msum,1
mminaxis,1
mmaxaxis,1
coming,4
guages,1
collapsed,2
aggregated,2
nansafe,3
computes,5
ignoring,3
ieee,3
nan,108
fuller,2
older,1
npnansum,1
npnanprod,1
npmean,1
npnanmean,1
npstd,1
npnanstd,1
npvar,1
npnanvar,1
variance,41
npmin,1
npnanmin,1
npmax,1
npnanmax,1
npargmin,1
npnanargmin,1
npargmax,1
npnanargmax,1
npmedian,2
npnanmedian,1
nppercentile,5
npnanpercentile,1
rankbased,1
npany,4
na,23
evaluate,18
npall,4
summarizing,3
heights,7
presidentheightscsv,1
head,7
datapresidentheights,1
csv,4
ordernameheightcm,1
george,4
adams,1
thomas,1
jefferson,1
centimeters,1
pd,22
pdreadcsv,14
datapresidentheightscsv,1
nparraydataheightcm,1
printheights,1
printmean,1
heightsmean,1
printstandard,1
heightsstd,1
printminimum,1
heightsmin,1
printmaximum,2
heightsmax,1
reduced,5
printth,2
percentile,4
printmedian,4
npmedianheights,1
th,7
cm,2
shy,1
six,6
feet,1
visual,11
generates,3
chart,1
matplotlibpyplot,40
plt,48
seabornset,7
plthistheights,1
plttitleheight,1
pltxlabelheight,1
pltylabelnumber,1
histogram,50
presidential,1
exploratory,1
chapters,3
vec,8
torize,1
thereby,3
vectoriz,1
applying,14
performed,6
elementbyelement,3
dif,4
ferent,3
sizesfor,1
stretches,1
duplicates,2
duplication,1
place,26
mental,2
extend,7
higher,16
stretched,7
broadcast,4
understand,22
produce,10
appendix,12
adapted,2
astroml,1
permissionjust,1
broadcasted,3
geometry,2
visualized,9
light,6
boxes,2
allocated,2
conceptually,8
strict,1
interaction,2
rule,11
padded,1
side,12
disagree,2
mshape,6
ashape,9
pad,4
disagrees,1
stretch,2
final,18
bshape,3
says,4
upgrade,1
slightly,10
transposed,1
incompati,1
ble,6
attempting,3
valueerror,12
ipythoninputeefda,1
operands,1
potential,12
padding,3
ambiguity,1
rightside,1
npnewaxisshape,1
logaddexpa,1
logexpa,1
expb,1
nplogaddexp,1
computa,4
centering,4
extends,1
monly,2
seen,55
observations,8
consists,10
xmean,5
center,20
subtracting,2
xcentered,2
correctly,10
centered,9
near,11
withinmachine,1
displaying,3
fx,7
steps,18
npsinx,32
npcos,2
npcosx,12
pltimshowz,3
originlower,4
extent,9
cmapviridis,20
pltcolorbar,22
compelling,3
examine,10
masking,20
criterion,8
greater,11
liers,1
threshold,1
represents,9
precipitation,8
year,77
city,5
rainfall,11
chap,1
ter,6
inches,31
dataseattlecsv,1
prcpvalues,1
mm,2
inchesshape,1
january,5
plthistinches,1
idea,31
reputa,1
conveying,1
half,12
inch,3
rain,9
digging,3
incrementing,1
counter,4
rea,1
inefficient,3
standpoint,2
elementwise,7
leave,7
aside,3
leads,9
implements,9
parison,1
dtypebool,15
arrayfalse,6
internally,1
nplessx,1
npequal,1
npnotequal,1
npless,1
nplessequal,1
npgreater,1
npgreaterequal,1
rng,22
nprandomrandomstate,25
rngrandint,7
straight,10
patterns,14
host,3
entries,23
npcountnonzero,3
eight,5
preted,2
npsumx,2
mation,6
checking,1
guessed,2
npanyx,3
npallx,3
unintended,1
arith,2
metic,2
overloads,1
usu,1
ally,3
npsuminches,5
parentheses,2
importantbecause,1
precedence,1
equivalence,2
taken,3
introductory,3
logical,2
summarizes,3
npbitwiseand,1
npbitwiseor,1
npbitwisexor,1
npbitwisenot,1
weather,8
printnumber,2
printdays,1
printrainy,1
looked,7
select,12
subsets,10
returning,7
condition,2
xx,4
meet,2
positions,6
mask,20
construct,28
summer,11
june,3
st,2
nd,1
precip,9
npmedianinchesrainy,2
npmedianinchessummer,1
npmaxinchessummer,1
nonsummer,2
gauge,3
truth,5
falsehood,3
entity,1
nonzero,1
bin,15
yield,3
try,23
welldefined,3
ipythoninputdefec,1
trying,7
ipythoninputdfffdd,1
evaluation,4
evaluations,1
content,4
indi,4
vidual,2
portions,3
arr,6
arrarr,2
scalars,1
rand,3
randrandint,2
ind,11
xind,2
reflects,8
refers,6
col,12
xrow,3
pairing,1
matched,3
casting,2
schemes,7
dimen,6
sions,1
distribu,6
cov,6
randmultivariatenormal,1
styling,4
pltscatterx,41
repeats,3
origi,2
nal,2
nprandomchoicexshape,1
replacefalse,1
xindices,1
selected,5
overplot,5
circles,5
locations,19
alpha,45
pltscatterselection,1
facecolor,4
strategy,5
partition,6
traintest,1
statistical,11
sampling,5
parts,6
assignmenttype,1
poten,2
tially,3
assigned,6
augmentation,1
nonintuitive,1
npaddatx,1
inplace,3
reduceat,1
ideas,7
fall,5
bins,32
nprandomrandn,7
npzeroslike,3
appropriate,20
npsearchsorted,3
npaddatcounts,3
binin,1
togram,1
pltplotbins,1
linestyle,17
silly,4
plthist,5
plthistx,7
histtype,4
nphistogram,9
putation,2
printnumpy,2
edges,4
printcustom,2
custom,13
oneline,1
optimized,3
searchandcount,1
algorithmic,5
vice,1
versa,1
bigo,11
advan,1
tage,1
coding,5
interest,7
behaviors,2
applica,4
convenience,16
theyre,1
lowerlevel,3
pointed,1
concerned,1
mainly,3
favorite,4
dreams,1
temperament,1
nightmares,1
insertion,1
bubble,1
accomplishing,2
finds,4
swaps,1
selectionsort,2
rangelenx,1
swap,3
npargminxi,1
xswap,2
firstyear,1
simplicity,8
characterize,1
algo,7
rithms,3
averages,2
dou,1
factor,14
alltime,1
bogosort,4
nprandomshufflex,1
relies,3
pure,1
chance,2
shuf,1
fling,1
nn,5
thats,4
factorial,1
shouldquite,1
obviouslynever,1
real,7
fortunately,5
simplistic,2
purposes,4
nlogn,2
mergesort,1
heapsort,1
quicksort,2
sufficient,7
npsortx,3
xsort,1
argsort,2
npargsortx,1
printi,1
smallest,7
treats,2
independent,5
relationships,26
lost,5
k,25
nppartition,4
est,1
remaining,12
arbi,1
trary,1
partitions,1
arbitrary,9
slots,2
filling,5
npargpartition,3
nearest,20
plane,14
arrange,3
randrand,1
kneighbors,2
distance,26
pair,14
differences,13
distances,16
gle,1
distsq,3
npsumxnpnewaxis,1
packed,1
unfa,1
miliar,1
break,4
coordinates,15
coordinate,12
sqdifferences,3
distsqshape,1
diagonal,1
distsqdiagonal,1
checks,1
pairwise,3
squaredistances,1
nparg,1
leftmost,1
npargsortdistsq,1
printnearest,1
closest,5
neighbor,5
fill,16
nearestpartition,2
network,2
connections,1
draw,45
rangexshape,1
xj,1
zip,1
happen,5
pltplotzipxj,1
colorblack,7
glance,2
strange,1
necessarily,5
imply,3
rowwise,5
tempted,4
individually,4
beauty,1
agnostic,2
nearestneighbor,2
tree,22
approximate,2
scale,28
bruteforce,1
kdtree,1
describing,8
required,8
scales,4
grows,7
deeply,2
realm,1
theory,3
carefully,8
distinguish,2
smallo,1
mutant,1
hybrids,1
distinctions,2
scal,1
exams,1
remarks,1
menters,1
rarely,12
rigid,1
imprecise,1
apologies,1
theorists,1
pedants,1
interpretation,7
loose,2
increase,11
roughly,6
billions,1
trillions,1
trivial,4
nothing,5
wallclock,1
considered,6
rithm,4
comparing,13
formance,1
talking,1
demonstrates,2
tured,2
record,6
hetero,1
geneous,1
scenarios,1
lend,1
age,43
weight,12
alice,3
bob,50
cathy,3
doug,5
clumsy,1
pound,1
dtypenamesname,1
u,12
printdatadtype,1
translates,4
unicode,3
codes,24
dataname,3
dataage,4
dataweight,1
printdata,1
hoped,1
arranged,4
arrayalice,2
dtypeu,2
sophisticated,17
datadataage,1
npdtypenamesname,2
dtypename,3
npstr,2
npfloat,1
tuples,7
npdtypename,1
npdtypesif,1
dtypef,1
shortened,1
principles,4
respectively,7
ordering,1
ints,1
npdtypeb,1
signed,1
npdtypei,1
npint,2
npdtypeu,2
npuint,1
npdtypef,1
pointnpdtypec,1
npcomplex,1
npdtypes,1
void,1
npdtypev,1
npvoid,1
mat,15
consisting,5
tp,1
npdtypeid,1
dtypetp,1
printxmat,1
id,3
onto,13
appropri,2
ately,1
legacy,1
manipulates,1
nprecarray,1
class,82
ages,11
datarec,4
dataviewnprecarray,1
downside,1
ns,3
worth,2
purposely,1
daytoday,1
dove,1
multidimen,1
attached,4
offering,1
frameworks,1
spreadsheet,1
wellorganized,1
typically,7
serves,4
flexi,1
bility,1
attaching,1
groupings,1
pivots,1
analyzing,1
avail,4
forms,7
munging,5
occupy,1
focus,5
mechanics,1
compile,2
pandasversion,1
pdtab,1
httppandaspydataorg,1
identified,2
during,11
introduce,6
sessions,1
pdseries,12
wraps,1
datavalues,3
arraylike,3
pdindex,4
momentarily,5
dataindex,1
rangeindexstart,1
squarebracket,1
emulates,1
basically,2
changeable,1
pres,1
implicitly,1
explicit,15
consist,4
indexa,5
expected,6
datab,2
nonsequential,1
specialization,4
typespecific,1
behind,9
dictionaries,4
asdictionary,1
analogy,3
populationdict,1
texas,51
york,51
florida,26
illinois,26
population,51
pdseriespopulationdict,1
dictionarystyle,5
arraystyle,3
quirks,2
pdseriesdata,3
indexindex,5
entities,2
pdseriesa,4
populated,1
gener,2
alization,1
perspectives,1
analog,2
aligned,10
share,5
listing,6
areadict,1
pdseriesareadict,1
pddataframe,38
statesindex,1
indexcalifornia,1
dtypeobject,8
holding,2
statescolumns,1
indexarea,1
generalization,5
statesarea,1
datacol,1
situa,2
constructed,12
columnspopulation,1
dicts,1
columnsfoo,1
bar,10
foo,1
dtypea,2
immutable,5
multiset,1
intindex,5
stan,3
dard,3
retrieve,1
printindsize,1
indshape,1
indndim,1
inddtype,1
immuta,1
blethat,1
modified,10
typeerror,4
ipythoninputecea,1
usersjakevdpanacondalibpythonsitepackagespandasindexesbasepy,1
setitemself,1
typeerrorindex,1
getitemself,1
immutability,1
safer,1
effects,6
inadvertent,1
facilitate,2
unions,1
intersec,1
inda,4
indb,4
union,4
symmetric,2
methodsfor,1
indainter,1
sectionindb,1
famil,1
iar,1
analogies,2
pat,2
terns,2
dictionarylike,3
keysindices,1
datakeys,1
listdataitems,1
datae,1
mutability,1
decisions,1
layout,8
issues,10
selec,2
mechanisms,1
arraysthat,2
dataac,2
implicit,8
datadata,4
dataa,1
excluded,1
indexers,5
loc,14
iloc,10
pythonstyle,3
indexes,4
indexer,7
expose,2
functional,2
dataloc,2
datailoc,4
hybrid,3
equiva,1
lent,1
moment,1
guiding,3
principle,2
subtle,2
bugs,1
indexingslicing,1
populations,7
pdseriescalifornia,3
pop,29
areaarea,1
poppop,2
dataarea,6
attributestyle,3
accesses,3
conflict,1
datapop,6
avoid,6
temptation,1
datadensity,1
preview,3
picture,4
datat,1
precludes,1
maintained,4
datalocillinois,1
dataix,1
integerindexed,1
ers,1
datalocdatadensity,1
fluency,1
allowed,1
odds,1
ceding,1
dataflorida,1
datadatadensity,1
syntactically,1
precisely,7
mold,1
exponential,2
loga,1
rithmic,1
inherits,1
twists,1
preserve,11
align,6
keeping,3
sourcesboth,1
errorprone,1
arraysbecome,1
foolproof,1
ser,7
pdseriesrngrandint,1
df,163
columnsa,2
pan,4
das,4
preserved,4
npexpser,1
npsindf,1
incomplete,2
pdseriesalaska,1
namearea,1
namepopulation,2
divide,3
alaska,7
areaindex,1
indexalaska,1
marks,6
imple,7
mented,4
aaddb,3
fillvalue,5
columnslistab,1
columnslistbac,1
irrespective,1
asso,2
ciated,2
stacking,3
astackmean,1
subtract,1
truediv,1
div,1
floordiv,1
mod,2
pow,2
according,5
columnslistqrst,1
dfiloc,4
q,6
t,15
dfsubtract,1
dfr,1
halfrow,3
maintain,2
mis,1
realworld,14
matters,2
compli,3
cated,4
chooses,2
developed,7
presence,7
revolve,1
strategies,5
globally,5
sentinel,8
entirely,9
appropriation,1
status,4
dataspecific,1
rare,2
allocation,2
reduces,2
valid,10
repre,5
sented,2
nonoptimized,1
gpu,1
universally,1
optimal,31
scidb,1
handles,3
notion,2
non,6
rs,1
nullness,1
unwieldy,2
fourteen,1
account,9
precisions,1
signedness,1
endianness,1
encoding,9
reserving,1
specialcasing,1
requiring,1
fork,1
sacrificing,1
significantly,2
masked,1
marking,2
bad,3
mainte,1
nance,1
unattractive,1
constraints,1
chose,7
sentinels,1
alreadyexisting,1
compromise,1
pythonic,1
singleton,1
numpypandas,1
vals,3
infer,4
nparangee,1
dtypedtypesum,1
valssum,3
ipythoninputfdae,1
usersjakevdpanacondalibpythonsitepackagesnumpycoremethodspy,1
suma,1
axisnone,3
dtypenone,2
outnone,2
keepdimsfalse,2
umrsuma,1
keepdims,3
proda,1
unsupported,1
operand,1
nonetype,2
undefined,1
acronym,1
recognized,2
npnan,14
valsdtype,1
pushed,1
virusit,1
infects,1
touches,2
regardless,4
valsmin,1
valsmax,1
ignore,3
npnansumvals,1
npnanminvals,1
npnanmaxvals,1
interchangeably,1
converting,6
typecasts,1
accommodate,1
pdseriesrange,1
automati,2
cally,4
proposal,1
future,3
hackish,1
unified,2
domainspecific,1
sentinelcast,1
causes,2
upcasting,1
nas,3
typeclass,1
cast,2
interchangeable,1
cating,1
detecting,4
removing,2
replacing,2
isnull,6
generate,11
notnull,4
dropna,6
filtered,3
fillna,5
imputed,3
conclude,2
demonstration,7
dataisnull,1
datadatanotnull,1
frame,12
dropping,5
removes,1
fills,4
datadropna,1
drop,12
dfdropna,1
drops,2
umns,2
dfdropnaaxiscolumns,2
thresh,3
parameters,34
fine,6
nulls,6
howany,1
dropped,3
howall,2
rowscolumns,2
finergrained,2
parameter,28
nonnull,1
rowcolumn,1
dfdropnaaxisrows,1
replace,6
interpolation,8
indexlistabcde,1
datafillna,1
forwardfill,4
propagate,2
datafillnamethodffill,1
backfill,3
datafillnamethodbfill,1
dffillnamethodffill,1
higherdimensional,9
datathat,1
paneld,3
natively,1
fourdimensional,4
multiindexing,7
incorporate,1
levels,17
compactly,2
hierarchically,4
representa,2
considering,3
concreteness,1
years,23
pdseriespopulations,1
scheme,4
straightforwardly,7
popcalifornia,4
messy,6
popi,1
popindex,1
love,1
tuplebased,2
rudimentary,1
pdmultiindex,9
fromtuples,2
multiindexlevelscalifornia,1
indexingin,1
reindex,2
popreindexindex,1
blank,1
singly,1
spun,1
solution,5
unstack,7
convert,10
conventionally,1
popdf,4
popunstack,1
naturally,3
popdfstack,1
seeing,4
wonder,3
sent,1
taking,11
concretely,1
demographic,2
umn,2
fraction,15
fu,1
popdfunder,1
popdftotal,1
fuunstack,1
highdimensional,24
constructor,1
columnsdata,1
auto,3
matically,3
recognize,4
cou,1
constructors,4
fromarrays,1
multiindexlevelsa,4
cartesian,2
fromproduct,4
levelsa,1
popindexnames,1
meaning,19
completely,3
sider,1
mockup,1
somewhat,5
realistic,2
medical,1
namesyear,1
guido,21
sue,44
hr,52
temp,21
namessubject,1
mock,1
nproundnprandomrandn,1
healthdata,11
columnscolumns,1
measurement,4
toplevel,2
persons,2
records,1
subjects,3
countries,3
intuitive,22
poploccalifornia,1
dataframes,2
behaves,1
toy,3
medi,1
cal,5
multi,4
ply,1
recover,10
guidos,1
heart,2
rate,9
singleindex,1
duced,1
passed,10
ipythoninputecce,1
healthdataloc,1
indexslice,2
idx,2
pdindexslice,1
locidx,1
infor,4
rearrange,2
finely,1
rearrangement,1
caveat,1
emphasize,3
lexographically,1
pdseriesnprandomrand,1
dataindexnames,1
dataab,2
except,8
keyerror,2
printtypee,1
printe,1
lexsort,1
lexographical,1
sortindex,2
sortlevel,1
datasortindex,1
unstacking,1
stacked,3
optionally,4
popunstacklevel,2
popunstackstack,1
resetting,1
resetindex,2
popula,1
popflat,3
popresetindex,1
setindex,3
reindexing,1
encounter,1
controls,7
subset,13
health,1
visits,2
naming,2
datamean,3
meanlevelyear,1
meanaxis,1
leveltype,1
hierarch,2
ical,2
pdpanel,1
pdpaneld,1
generalizations,1
cussed,2
readily,1
simpler,7
sparse,13
increases,4
occasional,1
appli,1
cation,1
studies,1
concatena,1
databasestyle,2
merges,5
wrangling,1
below,5
makedfcols,1
stri,2
cols,1
makedfabc,2
concatenated,1
signature,4
pdconcatobjs,1
joinouter,2
joinaxes,4
ignoreindex,3
keysnone,1
levelsnone,1
namesnone,1
verifyintegrity,3
copytrue,1
concatenations,1
pdseriesd,1
pdconcatser,1
makedfab,5
printdf,39
printpdconcatdf,5
pdconcatdf,6
makedfcd,1
axiscol,3
duplicate,8
preserves,6
yindex,1
xindex,1
printpdconcatx,3
pdconcatx,4
outcome,1
undesirable,1
catching,2
verify,1
flag,7
printvalueerror,2
ignored,3
ignoreindextrue,1
alternative,3
keysx,2
concatenating,1
shared,2
sets,17
makedfbcd,1
param,3
eters,2
joininner,3
colums,1
dfcolumns,1
joinaxesdfcolumns,1
possi,3
dfappenddf,2
printdfappenddf,1
objectinstead,1
involves,16
plan,2
mergesjoins,1
pdmerge,14
formal,1
conceptual,2
strength,5
proposes,1
primitive,1
lexicon,1
gram,4
composite,1
let,9
link,3
onetoone,5
manytoone,8
manytomany,5
depends,2
concrete,5
employees,1
company,2
employee,30
lisa,38
accounting,29
hiredate,12
pdmergedf,12
recognizes,1
combines,2
cor,2
rectly,1
accounts,1
discards,1
leftindex,7
rightindex,6
dupli,1
cate,2
supervisor,4
carly,3
steve,3
printpdmergedf,9
spreadsheets,7
organization,4
implement,7
vided,2
tune,5
nicely,2
onemployee,2
lefton,3
righton,7
salary,6
leftonemployee,3
rightonname,2
desiredfor,1
namedropname,1
merging,6
dfa,14
dfsetindex,3
printdfa,7
flags,2
printpdmergedfa,2
pdmergedfa,2
leftindextrue,2
rightindextrue,1
performs,4
printdfajoindfa,1
dfajoindfa,1
mix,3
glossed,3
consideration,1
appears,10
peter,13
paul,13
food,10
fish,6
beans,6
bread,9
columnsname,2
joseph,5
drink,9
wine,8
beer,5
merged,3
howinner,1
howouter,4
respec,1
tively,8
howleft,3
correspond,1
howright,1
conflicting,2
rank,7
onname,4
rankx,1
ranky,1
appends,1
unique,3
inappropriate,1
suffixesl,1
rankl,1
rankr,1
deeper,10
httpgithubcomjakevdpdata,1
usstates,1
curl,9
o,12
httpsrawgithubusercontentcomjakevdp,3
datausstatesmasterstatepopulationcsv,1
datausstatesmasterstateareascsv,1
datausstatesmasterstateabbrevscsv,1
readcsv,1
statepopulationcsv,1
stateareascsv,1
abbrevs,4
stateabbrevscsv,1
printpophead,1
printareashead,1
printabbrevshead,1
pophead,1
areashead,1
stateregion,11
sq,7
mi,7
al,22
alabama,18
arizona,3
arkansas,4
abbrevshead,1
abbreviation,4
ak,2
az,2
ar,2
territories,1
clearly,6
thrown,4
away,6
mismatched,1
pdmergepop,1
leftonstateregion,1
mergeddropabbreviation,1
mergedhead,1
mismatches,2
mergedisnullany,2
mergedmergedpopulation,1
isnullhead,1
pr,7
puerto,5
rico,5
prior,5
regions,19
mergedlocmergedstateisnull,1
arraypr,1
usa,4
fix,6
mergedlocmergedstateregion,2
procedure,10
examining,3
pdmergemerged,1
onstate,1
finalhead,2
finalisnullany,1
finalstatefinalarea,1
isnullunique,1
arrayunited,1
den,1
sity,2
finaldropnainplacetrue,1
numexpr,8
finalqueryyear,1
rein,1
dexing,1
inplacetrue,5
densitysortvalues,1
ascending,1
densityhead,1
district,2
columbia,2
jersey,2
rhode,1
island,1
connecticut,1
ranking,1
dc,3
residents,1
mile,2
densest,2
region,5
densitytail,1
south,3
dakota,2
montana,1
wyoming,1
least,4
averaging,2
resident,1
hope,9
summarization,3
ber,1
akin,3
concept,6
visuali,2
zation,2
astronomers,1
discovered,10
stars,2
extrasolar,1
exoplanets,4
downloaded,10
sns,16
snsloaddataset,6
planetsshape,1
planetshead,2
orbitalperiod,6
mass,3
radial,21
velocity,16
explored,9
pdseriesrngrand,1
sersum,1
sermean,1
rngrand,13
dfmean,2
dfmeanaxiscolumns,1
describe,15
planetsdropnadescribe,1
std,5
overall,12
largely,5
thanks,1
kepler,1
spacebased,1
telescope,2
specifi,1
eclipsing,1
var,2
mad,1
prod,1
flavor,2
conditionally,1
sql,1
illuminative,1
coined,1
hadley,2
wickham,2
rstats,1
fame,1
canonical,1
splitapplycombine,3
summation,1
accomplishes,3
breaking,2
transfor,2
groups,24
realize,3
splits,9
instantiated,3
updating,2
abstracts,1
thinks,1
columnskey,1
dfgroupbykey,2
pandascoregroupbydataframegroupby,2
dataframegroupby,2
poised,2
lazy,1
transparent,3
applycombine,2
dfgroupbykeysum,1
possibility,1
virtually,3
abstraction,3
planetsgroupbymethod,6
xb,1
pandascoregroupbyseriesgroupby,1
xda,1
astrometry,5
eclipse,5
variations,16
imaging,5
microlensing,5
orbital,7
modulation,6
pulsar,5
pulsation,5
transit,12
periods,14
sensitive,4
iteration,5
prints,1
formatmethod,1
groupshape,1
dispatch,3
yeardescribe,1
became,1
telescopes,1
decade,12
newest,1
variation,2
discover,3
planet,1
utility,9
corre,2
sponding,1
grouped,2
subsections,1
dfgroupbykeyaggregate,2
proper,2
ties,2
critical,1
filterfunc,1
xdatastd,1
printdfgroupbykeystd,1
printdfgroupbykeyfilterfilterfunc,1
dfgroupbykeystd,1
dfgroupbykeyfilterfilterfunc,1
passes,1
trans,2
formation,1
transformed,7
recombine,1
groupwise,1
dfgroupbykeytransform,1
lambda,2
tailored,1
normalizes,1
normbydata,1
xdata,4
xdatasum,1
printdfgroupbykeyapplynormbydata,1
dfgroupbykeyapplynormbydata,1
presented,3
providing,2
printdfgroupbylsum,1
dfgroupbylsum,1
printdfgroupbydfkeysum,1
dfgroupbydfkeysum,1
vowel,3
consonant,6
printdfgroupbymappingsum,1
dfgroupbymappingsum,1
printdfgroupbystrlowermean,1
dfgroupbystrlowermean,1
choices,10
dfgroupbystrlower,1
mappingmean,1
planetsyear,1
decadeastypestr,1
decadename,1
decadenumber,1
sumunstackfillna,1
coarse,1
evaluating,3
individ,2
ual,2
tabular,1
wise,1
me,2
passengers,2
titanic,4
titanichead,1
survived,11
pclass,1
sex,14
sibsp,1
parch,1
fare,8
embarked,1
male,16
female,16
adultmale,1
deck,1
embarktown,1
alive,1
southampton,4
woman,3
cherbourg,1
yes,3
passenger,1
illfated,1
voyage,1
gender,23
paid,2
survival,9
operationfor,1
titanicgroupbysexsurvived,1
females,1
board,1
males,1
vocabulary,2
proceed,5
bine,2
reveal,1
hidden,3
